"id","title","categories","year","players_min","players_max","playtime_min","playtime_max","thumbnail_url","created_at","bgg_id","thumbnail_file","mana_meeple_category","description","designers","publishers","mechanics","artists","average_rating","complexity","bgg_rank","users_rated","min_age","is_cooperative","image","nz_designer","game_type","date_added","status","is_expansion","base_game_id","expansion_type","modifies_players_min","modifies_players_max","has_sleeves"
128,Pandemic,"Medical, Travel",2008,2,4,45,45,/thumbs/128-pandemic.jpg,2025-09-16 22:49:12.318,30549,"128-pandemic.jpg",COOP_ADVENTURE,"In Pandemic, several virulent diseases have broken out simultaneously all over the world! The players are disease-fighting specialists whose mission is to treat disease hotspots while researching cures for each of four plagues before they get out of hand.

The game board depicts several major population centers on Earth. On each turn, a player can use up to four actions to travel between cities, treat infected populaces, discover a cure, or build a research station. A deck of cards provides the players with these abilities, but sprinkled throughout this deck are Epidemic! cards that accelerate and intensify the diseases' activity. A second, separate deck of cards controls the ""normal"" spread of the infections.

Taking a unique role within the team, players must plan their strategy to mesh with their specialists' strengths in order to conquer the diseases. For example, the Operations Expert can build research stations which are needed to find cures for the diseases and which allow for greater mobility between cities; the Scientist needs only four cards of a particular disease to cure it instead of the normal five—but the diseases are spreading quickly and time is running out. If one or more diseases spreads beyond recovery or if too much time elapses, the players all lose. If they cure the four diseases, they all win!

The 2013 edition of Pandemic includes two new characters—the Contingency Planner and the Quarantine Specialist—not available in earlier editions of the game.

Pandemic is the first game in the Pandemic series.

","[""Matt Leacock""]","[""Z-Man Games"", ""(Unknown)"", ""ADC Blackfire Entertainment"", ""Albi"", ""Asterion Press"", ""Boardgame Space"", ""Brain Games"", ""CoolPlay"", ""Devir"", ""Enigma (Bergsala Enigma)"", ""Filosofia u00c9ditions"", ""Galu00e1pagos Jogos"", ""Game Harbor"", ""Gu00e9m Klub Kft."", ""HaKubia"", ""Hobby Japan"", ""HomoLudicus"", ""Jolly Thinkers"", ""Kaissa Chess & Games"", ""Korea Boardgames"", ""Lacerta"", ""Lautapelit.fi"", ""Lifestyle Boardgames Ltd"", ""MINDOK"", ""Nordic Games ehf"", ""Paladium Games"", ""Pegasus Spiele"", ""Quined White Goblin Games"", ""Rebel Sp. z o.o."", ""Siam Board Games"", ""Stratelibri"", ""Wargames Club Publishing"", ""White Goblin Games"", ""Zhiyanjia"", ""u0412u0437u0440u043eu0441u043bu044bu0435 u0434u0435u0442u0438"", ""u0406u0433u0440u043eu043cu0430u0433""]","[""Action Points"", ""Chaining"", ""Contracts"", ""Cooperative Game"", ""Events"", ""Hand Management"", ""Multi-Use Cards"", ""Point to Point Movement"", ""Set Collection"", ""Simulation"", ""Tags"", ""Trading"", ""Variable Player Powers"", ""Variable Set-up""]","[""Josh Cappel"", ""Christian Hanisch"", ""Ru00e9gis Moulun"", ""Chris Quilliams"", ""Tom Thiel""]",7.52072,2.3957,166,132086,8,true,https://cf.geekdo-images.com/S3ybV1LAp-8SnHIXLLjVqA__original/img/IsrvRLpUV1TEyZsO5rC-btXaPz0=/0x0/filters:format(jpeg)/pic1534148.jpg,false,Family • Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
120,My First Stone Age,"Children's Game, Memory, Prehistoric",2016,2,4,15,15,/thumbs/120-my-first-stone-age.jpg,2025-09-16 22:48:57.381,191004,"120-my-first-stone-age.jpg",KIDS_FAMILIES,"Travel to the past with Jonon and Jada, two stone age children, to rediscover how the first humans settled the world around them.

In My First Stone Age, a children's version of the Stone Age family game, the players collect goods and build their own settlement.

Players first explore the location of forest tokens surrounding the village. Flipping a forest token over indicates the movement of the player's meeple to an action spot on the board. Gather or trade resources, visit the construction site or get a helper token for the kid's dog Guff who will fetch any resource when it's time to build a hut. The construction site is where huts can be build. Each requires a different set of resources. A visit the to construction site also resets the forest tokens: Flip the tokens back over and swap a couple of them to introduce some challenge.

Use your memory to find the fastest paths to gather resources and built 3 huts before everyone else to be the winner of My First Stone Age.

","[""Marco Teubner""]","[""Hans im Glu00fcck"", ""999 Games"", ""Bard Centrum Gier"", ""Devir"", ""Filosofia u00c9ditions"", ""Giochi Uniti"", ""Hobby World"", ""Lautapelit.fi"", ""MINDOK"", ""Piatnik"", ""Swan Panasia Co., Ltd."", ""Z-Man Games""]","[""Memory"", ""Set Collection""]","[""Michael Menzel""]",6.61249,1.1286,2590,2915,5,false,https://cf.geekdo-images.com/H1aCQoaq0H9Qt91hOgc3Sw__original/img/WFYWAb7gD96COGI6JW10XCd_vPI=/0x0/filters:format(jpeg)/pic9005688.jpg,false,Children's,2025-07-01 00:00:00.000,OWNED,false,,,,,
182,Deception: Murder in Hong Kong,"Bluffing, Deduction, Murder / Mystery, Party Game",2014,4,12,20,20,/thumbs/182-deception-murder-in-hong-kong.jpg,2025-10-24 02:25:45.195,156129,"182-deception-murder-in-hong-kong.jpg",PARTY_ICEBREAKERS,"Deception: Murder in Hong Kong is a game of deduction and deception for 4-12 players that plays in about 20 minutes.

In the game, players take on the roles of investigators attempting to solve a murder case – but there's a twist. The killer is one of the investigators! Each player's role and team are randomly assigned at the start of play and include the unique roles of Forensic Scientist, Witness, Investigator, Murderer, and Accomplice. While the Investigators attempt to deduce the truth, the murderer's team must deceive and mislead. This is a battle of wits!

The Forensic Scientist has the solution but can express the clues only using special scene tiles while the investigators (and the murderer) attempt to interpret the evidence. In order to succeed, the investigators must not only deduce the truth from the clues of the Forensic Scientist, they must also see through the misdirection being injected into the equation by the Murderer and Accomplice!

Find out who among you can cut through deception to find the truth and who is capable of getting away with murder!

Roles

Forensic Scientist x1
As the game master, the Forensic Scientist holds the solution to the crime. They are responsible for assisting the Investigators in identifying the “Key Evidence” and “Means of Murder.” When an Investigator does that successfully, the crime is solved and the Forensic Scientist and the Investigators win the game.

During the game, the Forensic Scientist is NOT allowed to hint to the solution with words, gestures, or eyes.

Murderer x1
When the crime takes place, the Murderer chooses 1 Clue card and 1 Means card as the solution to the crime. These will be the “Key Evidence” and “Means of Murder” respectively.

The Murderer tries to hide their role and look for a scapegoat. Even if they are identified, the Murderer still wins the game if no one correctly identifies both the “Key Evidence” and the “Means of Murder”.

Investigators x8
To solve the crime, the Investigators must anal","[""Tobey Ho""]","[""Jolly Thinkers"", ""Across the Board"", ""Angry Lion Games"", ""Doit Games"", ""Gu00e9m Klub Kft."", ""Grey Fox Games"", ""IELLO"", ""Lifestyle Boardgames Ltd"", ""Lucrum Games"", ""MIPL"", ""Nova Era (u041du043eu0432u0430 u0415u0440u0430)"", ""Popcorn Games"", ""sternenschimmermeer"", ""Sunnygeeks"", ""SuperHeated Neurons""]","[""Communication Limits"", ""Deduction"", ""Events"", ""Finale Ending"", ""Hidden Roles"", ""Storytelling"", ""Team-Based Game"", ""Traitor Game"", ""Variable Set-up""]","[""Marcin Adamski"", ""Ben Carre"", ""Tommy Ng"", ""Ari Wong""]",7.42774,1.5852,276,24465,14,false,https://cf.geekdo-images.com/1COY3oeK9aN2_XNimKaNww__original/img/ZzyzlO15ggCfkLg9ckeM4PWNePI=/0x0/filters:format(jpeg)/pic3033330.jpg,false,Party,2025-07-01 00:00:00.000,OWNED,false,,,,,
121,Mysterium Park,"Deduction, Murder / Mystery, Party Game",2020,2,6,30,45,/thumbs/121-mysterium-park.jpg,2025-09-16 22:48:57.880,301767,"121-mysterium-park.jpg",COOP_ADVENTURE,"Welcome to Mysterium Park!
Its cotton candies, its circus, its dark secrets...

The park’s former director has disappeared, but the investigation came to nothing. Since that night, weird things are happening on the fairground. As psychics, you’re convinced that a ghost haunts this carnival... You’re now intent on giving it a chance to reveal the truth.

In this cooperative stand-alone game, the ghost sends visions with illustrated cards. The psychics try to interpret them in order to rule out certain suspects and locations. Then, they’ll seize their only chance to piece together what happened to the director. You have only six nights before the carnival leaves town... Open your minds and find the truth!

Set in the lights of a 1950's US fairground, Mysterium Park shares the same core mechanism with the famous award-winning game it reimplements, though bringing a different approach: it is smaller and faster, thanks to very quick setup and simplified rules.

Mysterium is a milestone in immersive and eye-catching experiences close to role-playing; with Mysterium Park, you can enjoy the heart of it in a more condensed way.

— description from the publisher

","[""Oleksandr Nevskiy"", ""Oleg Sidorenko""]","[""Libellud"", ""Galu00e1pagos Jogos"", ""Gu00e9m Klub Kft."", ""Hobby Japan"", ""Rebel Sp. z o.o.""]","[""Communication Limits"", ""Cooperative Game"", ""Pattern Recognition"", ""Roles with Asymmetric Information"", ""Storytelling""]","[""Xavier Collette"", ""Mau00ebva da Silva"", ""M81 Studio""]",7.01689,1.4316,1243,5281,10,true,https://cf.geekdo-images.com/U2CYPYgIEC1cLF45Rh0UGw__original/img/472oJ1mqGHWxFxuOsnXFiZBshUc=/0x0/filters:format(jpeg)/pic5581038.jpg,false,Thematic • Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
122,Ni no Kuni II: The Board Game,"City Building, Dice, Fantasy, Video Game Theme",2019,1,4,30,30,/thumbs/122-ni-no-kuni-ii-the-board-game.jpg,2025-09-16 22:48:58.368,285125,"122-ni-no-kuni-ii-the-board-game.jpg",CORE_STRATEGY,"Welcome Higgledies and Heroes to Ni no Kuni II: The Board Game, a fun, cooperative kingdom-building game for 1-4 players. You must work together to go on quests, defeat monsters, and grow your kingdom before the forces of evil can overcome you.

Smart choices and a little luck will be needed to build the brightest kingdom possible to stand as a symbol of unity against evil. Can you build your kingdom well enough to overcome the darkness?

—description from the publisher

","[""Bryce Johnston"", ""Steve Margetson""]","[""Steamforged Games Ltd.""]","[""Cooperative Game"", ""Dice Rolling""]","[""Hiroyuki Maeda"", ""Hiroshi Matsuyama"", ""Yoshiyuki Momose"", ""Nobuyuki Yanai""]",6.38811,1.6,12500,206,14,true,https://cf.geekdo-images.com/8Ffxk6KCux8_ktrtMQ2HsQ__original/img/2lnQrb98vvM4nJgoXhivzcOvdsQ=/0x0/filters:format(jpeg)/pic4862891.jpg,false,Co-op,2025-07-01 00:00:00.000,OWNED,false,,,,,
123,No Mercy for Monsters,"Children's Game, Party Game",2020,1,6,20,,/thumbs/123-no-mercy-for-monsters.jpg,2025-09-16 22:48:58.912,299574,"123-no-mercy-for-monsters.jpg",KIDS_FAMILIES,"You are playing with your friends in a quiet and peaceful neighborhood when you catch monsters trying to break into a house! Fortunately, the family living there is absent, and you’re an expert at monster-kicking.

You don’t have your equipment but are determined to knock them out one by one using balls, socks, or buckets of water!

No Mercy for Monsters is a co-operative game in which players team up to knock down the monsters before all the hidden tokens run out.

","[""Ju00e9ru00f4me Soleil"", ""Emilie Soleil""]","[""Helvetiq""]","[""Cooperative Game"", ""Dice Rolling""]","[""Kasia Fryza""]",6.51333,1.0,21035,45,4,true,https://cf.geekdo-images.com/r0FDGwFOsoQ94jYYjY7EjQ__original/img/51G-5q0C3OI-Rgs-oRx-OTQmLSs=/0x0/filters:format(jpeg)/pic5493417.jpg,false,Party,2025-07-01 00:00:00.000,OWNED,false,,,,,
124,No Thanks!,Card Game,2004,3,7,20,20,/thumbs/124-no-thanks.png,2025-09-16 22:49:10.222,12942,"124-no-thanks.png",PARTY_ICEBREAKERS,"No Thanks! is a card game designed to be as simple as it is engaging.

The rules are simple.  Each turn, players have two options:

    play one of their chips to avoid picking up the current face-up card
    pick up the face-up card (along with any chips that have already been played on that card) and turn over the next card


However, the choices aren't so easy as players compete to have the lowest score at the end of the game.  The deck of cards is numbered from 3 to 35, with each card counting for a number of points equal to its face value.  Runs of two or more cards only count as the lowest value in the run - but nine cards are removed from the deck before starting, so be careful looking for connectors.  Each chip is worth -1 point, but they can be even more valuable by allowing you to avoid drawing that unwanted card.

The first versions of the game supported up to five players, but the German 2011 edition supports up to seven (simply by increasing the number of chips).

This game was originally published in Germany in 2004 by Amigo as Geschenkt ...ist noch zu teuer!, meaning Even given as a gift, it is still too expensive!.  Amigo's 2006 international edition, titled No Merci! (a delightful multi-lingual pun), had rules in several languages, including English. The game has subsequently been released in other countries under an assortment of names. The German 2024 edition includes additional cards to allow for play with variant rules.

","[""Thorsten Gimmler""]","[""AMIGO"", ""999 Games"", ""asmodee"", ""Boardgame Space"", ""Broadway Toys LTD"", ""Dal Negro"", ""Dr. Wood Challenge Centre"", ""Fractal Juegos"", ""G3"", ""Gigamic"", ""KADABRA"", ""Kaissa Chess & Games"", ""Kikigagne?"", ""Korea Boardgames"", ""Lautapelit.fi"", ""Lifestyle Boardgames Ltd"", ""Mayfair Games"", ""Mercurio"", ""Mu00f6bius Games"", ""Morapiaf"", ""PaperGames (III)"", ""Piatnik"", ""Rebel Sp. z o.o."", ""REXhry"", ""Shafir Games (u05d4u05deu05e9u05d7u05e7u05d9u05dd u05e9u05dc u05d7u05d9u05d9u05dd u05e9u05e4u05d9u05e8)"", ""Studio Supernova"", ""Swan Panasia Co., Ltd."", ""Venneru00f8d Forlag AS"", ""VR Distribution"", ""Z-Man Games"", ""u0406u0433u0440u043eu043cu0430u0433""]","[""Auction / Bidding"", ""Closed Economy Auction"", ""Push Your Luck"", ""Score-and-Reset Game"", ""Set Collection""]","[""Oliver Freudenreich"", ""Dennis Lohausen"", ""Atelier Lu00f6wentor""]",7.08051,1.1315,543,29493,8,false,https://cf.geekdo-images.com/JSAs8aMopjf8P9JXwTMV7w__original/img/pm0ioQ1vNabJExMgcXwB2oMIalY=/0x0/filters:format(png)/pic9005058.png,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
129,Patchwork,"Abstract Strategy, Economic, Puzzle",2014,2,2,15,30,/thumbs/129-patchwork.jpg,2025-09-16 22:49:12.802,163412,"129-patchwork.jpg",GATEWAY_STRATEGY,"In Patchwork, two players compete to build the most aesthetic (and high-scoring) patchwork quilt on a personal 9x9 game board. To start play, lay out all of the patches at random in a circle and place a marker directly clockwise of the 2-1 patch. Each player takes five buttons — the currency/points in the game — and someone is chosen as the start player.

On a turn, a player either purchases one of the three patches standing clockwise of the spool or passes. To purchase a patch, you pay the cost in buttons shown on the patch, move the spool to that patch's location in the circle, add the patch to your game board, then advance your time token on the time track a number of spaces equal to the time shown on the patch. You're free to place the patch anywhere on your board that doesn't overlap other patches, but you probably want to fit things together as tightly as possible. If your time token is behind or on top of the other player's time token, then you take another turn; otherwise the opponent now goes. Instead of purchasing a patch, you can choose to pass; to do this, you move your time token to the space immediately in front of the opponent's time token, then take one button from the bank for each space you moved.

In addition to a button cost and time cost, each patch also features 0-3 buttons, and when you move your time token past a button on the time track, you earn ""button income"": sum the number of buttons depicted on your personal game board, then take this many buttons from the bank.

What's more, the time track depicts five 1x1 patches on it, and during set-up you place five actual 1x1 patches on these spaces. Whoever first passes a patch on the time track claims this patch and immediately places it on his game board.

Additionally, the first player to completely fill in a 7x7 square on his game board earns a bonus tile worth 7 extra points at the end of the game. (Of course, this doesn't happen in every game.)

When a player takes an action that moves his","[""Uwe Rosenberg""]","[""Lookout Games"", ""999 Games"", ""asmodee"", ""Brain Games"", ""Compaya.hu: Gamer Cafu00e9 Kft."", ""CrowD Games"", ""Dragonfly Publishing"", ""Funforge"", ""Galu00e1pagos Jogos"", ""GeGe Co. Ltd."", ""GoKids u73a9u6a02u5c0fu5b50"", ""Hobby Japan"", ""Kaissa Chess & Games"", ""Kilogames"", ""Korea Boardgames"", ""Lacerta"", ""Lautapelit.fi"", ""Liam Games"", ""Lord of Boards"", ""Ludicus Games"", ""Ludofy Creative"", ""Maldito Games"", ""Mayfair Games"", ""MINDOK"", ""NeoTroy Games"", ""Rebel Sp. z o.o."", ""Tower Tactic Games"", ""uplay.it edizioni"", ""u041du0435u0441u043au0443u0447u043du044bu0435 u0438u0433u0440u044b""]","[""Grid Coverage"", ""Income"", ""Open Drafting"", ""Rondel"", ""Square Grid"", ""Tile Placement"", ""Turn Order: Stat-Based"", ""Turn Order: Time Track"", ""Victory Points as a Resource""]","[""Carrie Cantwell"", ""Klemens Franz"", ""Maya Hanisch"", ""Rex Lee"", ""Jolanta Lendzioszek"", ""Cecilia Mok"", ""Gru Tsow""]",7.58392,1.5996,140,71641,8,false,https://cf.geekdo-images.com/RDOwMRBnIb3Ehl6GyXj9xg__original/img/iVl8KAZ8JMmDXsnBqQecFRkOhK8=/0x0/filters:format(jpeg)/pic8669620.jpg,false,Abstract • Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
130,Pictionary Air,Party Game,2019,3,12,15,60,/thumbs/130-pictionary-air.jpg,2025-09-16 22:49:13.301,272889,"130-pictionary-air.jpg",PARTY_ICEBREAKERS,"Playing Pictionary with paper is a thing of the past. Mattel has reinvented the classic quick-draw game with a twist, Pictionary Air. Pictionary Air takes your competitive sketching off the paper and puts it onto your phone, tablet or TV screen instead.

—description from the publisher

","[""Jeff Bazarko"", ""Damon Saddler""]","[""Mattel, Inc.""]","[""Cooperative Game"", ""Line Drawing"", ""Team-Based Game""]",[],5.79467,1.0,15006,528,10,true,https://cf.geekdo-images.com/MO0XCVGdl0b8xIt9xLv1Ow__original/img/i5eIEn4aRc0jrvMdRt-_jwe5Qsg=/0x0/filters:format(jpeg)/pic4886981.jpg,false,Party,2025-07-01 00:00:00.000,OWNED,false,,,,,
131,Planted: A Game of Nature & Nurture,Environmental,2022,2,5,20,30,/thumbs/131-planted-a-game-of-nature--nurture.jpg,2025-09-16 22:49:13.778,365104,"131-planted-a-game-of-nature--nurture.jpg",GATEWAY_STRATEGY,"In this game of nature & nurture, make your house beautiful by caring for your very own collection of houseplants! In this easy-to-learn board game, collect your favorite plants and then try to feed them every round with the right combination of light, water, and plant food.
 Planted features 42 varieties of popular and exotic houseplants, each with their own requirements to grow. Discover various planting tools and decorations to help you raise beautiful, thriving plants, and score bonus points.  The player, or plant parent, that ends up scoring the most points from growing their plants is declared the game’s biggest green thumb - and winner!

Some features:

     Easy to learn mechanics for all ages strategy
     Collect resource tokens to care for your nursery (water drop, sun chip, plant food, etc.)
     Features 42 popular and various plant varieties for all levels of plant parents including the fiddle leaf fig, philodendron, ZZ plant, monstera, croton, and more!
     Created by famed game designer Phil Walker-Harding


—description from the publisher

","[""Phil Walker-Harding""]","[""Buffalo Games""]","[""Closed Drafting"", ""End Game Bonuses"", ""Hand Management"", ""Set Collection"", ""Simultaneous Action Selection""]","[""Hannah Bailey""]",7.25746,1.6842,1411,2953,10,false,https://cf.geekdo-images.com/w05q02PbXAw64GKtd4H4qg__original/img/UEjgCd1LgTU3rCuGyjCNVsqyD-4=/0x0/filters:format(jpeg)/pic6978684.jpg,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
132,Point Salad,Card Game,2019,2,6,15,30,/thumbs/132-point-salad.png,2025-09-16 22:49:14.256,274960,"132-point-salad.png",PARTY_ICEBREAKERS,"Point Salad is a fast and fun card drafting game for the whole family. There are over 100 ways to score points. Players may use a variety of strategies and every game of Point Salad is unique!

Cards come in six different types of veggies, and the back of each card has a different scoring method. So for instance, one scoring method may award 2 points for every carrot you have, but deduct a point for every onion.  By drafting combinations of veggies and point cards that work for your strategy, you can amass the most points and win.

—description from the publisher

","[""Molly Johnson"", ""Robert Melvin"", ""Shawn Stankewich""]","[""Alderac Entertainment Group"", ""Arclight Games"", ""Bard Centrum Gier"", ""Black Sea Games"", ""Broadway Toys LTD"", ""Devir"", ""Gigamic"", ""HaKubia"", ""Hobby World"", ""IGAMES"", ""Kaissa Chess & Games"", ""Lautapelit.fi"", ""Mandoo Games"", ""Meanbook Games"", ""MINDOK"", ""MIPL"", ""Pegasus Spiele"", ""Reflexshop"", ""Siam Board Games"", ""White Goblin Games"", ""Yes Papa Games""]","[""Open Drafting"", ""Set Collection""]","[""Dylan Mangini""]",7.10935,1.153,574,22077,10,false,https://cf.geekdo-images.com/Xy0W9NtEpX0EVjwgxO3IEA__original/img/WdLBZcryNqysYsyC3PNF9FeaPWQ=/0x0/filters:format(png)/pic4621571.png,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
141,Saboteur,"Bluffing, Card Game, Deduction, Exploration, Fantasy, Party Game",2004,3,10,30,30,/thumbs/141-saboteur.jpg,2025-09-16 22:49:29.990,9220,"141-saboteur.jpg",GATEWAY_STRATEGY,"Players take on the role of dwarves. As miners, they are in a mine, hunting for gold. Suddenly, a pick axe swings down and shatters the mine lamp. The saboteur has struck. But which of the players are saboteurs? Will you find the gold, or will the fiendish actions of the saboteurs lead them to it first? After three rounds, the player with the most gold is the winner.

With the help of Dwarf Cards, the players are assigned their role: either miner or saboteur. The roles are kept secret- they are only revealed at the end of the round.

The Start Card and the three Goal Cards are placed onto the table, each seven cards away from the start and one card between each Goal Card. The Goal Cards are placed face-down. The gold is on one of the Goal Cards, but nobody knows which.

Players have cards in hand. On a player's turn, he must do one of three things: place a Path Card into the mine, play an Action Card in front of a player, or pass.

The Path Cards form paths leading to the Goal Cards. Path Cards must be played next to a already-played Path Card. All paths on the Path Card must match those on the already-played cards, and Path Cards may not be played sideways.

The miners are trying to build an uninterrupted path from the Start Card to a Goal Card, while the saboteurs are trying to prevent this. They shouldn't try and be too obvious about it, however, lest they be immediately discovered.

Action Cards can be placed in front of any player, including oneself. Action Cards let the players help or hinder one another, as well as obtain information about the Goal Cards.

Once a player places a Path Card that reaches the gold, the round is over. The miners have won and receive cards with gold pieces as their reward.

The round is also over if the gold could not be reached. In that case, the saboteurs have won and receive the gold pieces.

Once the Gold Cards have been distributed, the next round begins. The game is over at the end of the third round, with the player with the","[""Fru00e9deric Moyersoen""]","[""AMIGO"", ""999 Games"", ""Albi"", ""asmodee"", ""Boardgame Space"", ""Brain Games"", ""Bureau de Juegos"", ""Buru00f3"", ""Corfix"", ""Dal Negro"", ""Dr. Wood Challenge Centre"", ""Fractal Juegos"", ""G3"", ""Gigamic"", ""Giochi Uniti"", ""HaKubia"", ""Igroljub"", ""Kaissa Chess & Games"", ""Kikigagne?"", ""Korea Boardgames"", ""Land of Beautiful Mind (u0633u0631u0632u0645u06ccu0646 u0630u0647u0646 u0632u06ccu0628u0627)"", ""Lautapelit.fi"", ""Lifestyle Boardgames Ltd"", ""Mayfair Games"", ""Meeples Cafe"", ""Mercurio"", ""MIPL"", ""Mu00f6bius Games"", ""PaperGames (III)"", ""Paradigm Infinitum Pte Ltd"", ""Piatnik"", ""Rebel Sp. z o.o."", ""Sun Team Day Hobby Company"", ""Swan Panasia Co., Ltd."", ""VR Distribution"", ""Z-Man Games"", ""u0412u0437u0440u043eu0441u043bu044bu0435 u0434u0435u0442u0438"", ""u0406u0433u0440u043eu043cu0430u0433""]","[""Hand Management"", ""Hidden Roles"", ""Hidden Victory Points"", ""Map Addition"", ""Network and Route Building"", ""Score-and-Reset Game"", ""Take That"", ""Traitor Game""]","[""Andrea Boekhoff"", ""Alexander Jung"", ""Fru00e9deric Moyersoen""]",6.54089,1.319,1504,35198,8,false,https://cf.geekdo-images.com/0vJwP6NGa7GHPZKC3gplUw__original/img/TJDCd-PYySXmhQn-LC-y88JPA7U=/0x0/filters:format(jpeg)/pic3989824.jpg,false,Party • Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
143,Sea Salt & Paper,"Animals, Card Game",2022,2,4,30,45,/thumbs/143-sea-salt--paper.jpg,2025-09-16 22:49:30.966,367220,"143-sea-salt--paper.jpg",PARTY_ICEBREAKERS,"During your turn, you assemble your hand, maybe place cards for their effect, and decide if you want to end the round. But do you think you are the one with the most points in hand?
You will have to choose: stop the round immediately or give the others an extra turn to try to extend the gap? Is it worth taking the risk? 
The game ends when you reach 30/35/40 points (4/3/2 players).

The excitement of ending the round to catch your opponents off guard

The pleasure of playing your effect cards and making combos

It's a set collection card game like Rummy. The origami created especially for the game is just the illustrations on the cards.

","[""Bruno Cathala"", ""Thu00e9o Riviu00e8re""]","[""Bombyx"", ""Buru00f3"", ""CMON Global Limited"", ""Cranio Creations"", ""Dice&Bones"", ""Fabrika Igr"", ""Galu00e1pagos Jogos"", ""Gam'inBIZ"", ""HANALL M&C"", ""Hobby Japan"", ""IGAMES"", ""Kaissa Chess & Games"", ""MINDOK"", ""MIPL"", ""MM-Spiele"", ""Pandasaurus Games"", ""Reflexshop"", ""Salta da Caixa"", ""Surfin' Meeple China"", ""Tower Tactic Games"", ""Tranjis Games""]","[""Hand Management"", ""Open Drafting"", ""Push Your Luck"", ""Score-and-Reset Game"", ""Set Collection"", ""Sudden Death Ending""]","[""Lucien Derainne"", ""Pierre-Yves Gallard""]",7.50096,1.4726,278,18300,8,false,https://cf.geekdo-images.com/CIh_rXKoRw9z8K0PJxT8nQ__original/img/AX2wyHhWFgVh5OArXAjVHY-nFZg=/0x0/filters:format(jpeg)/pic6973911.jpg,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
133,Pylos,Abstract Strategy,1993,2,2,10,10,/thumbs/133-pylos.jpg,2025-09-16 22:49:14.806,1419,"133-pylos.jpg",CORE_STRATEGY,"In Pylos, you want to be one who places the final ball on top of the pyramid. Sounds simple enough, right?

At the start of the game, each player has fifteen balls, either light or dark, and they take turns placing them on a game board that has sixteen indentations on it in a 4x4 grid. Once four balls have been placed next to one another in a square, a ball can be placed on top of them, forming a second level of play. Players can then place balls on this second level, eventually allowing a ball to be placed on the third level – and once that level is full, which requires only four balls, a final ball can be placed on the fourth level, with that player winning the game.

If a player forms a square of his own color – that is, four balls placed next to one another on the same level – that player can remove one or two of his balls (that don't support anything) from anywhere on the board and place them in his reserve, thereby giving him more balls to place in the future. Whenever a player forms a square that's not entirely his own color, he can ""stack"" one of his pieces – that is, he can take any ball and place it on this square, locking some pieces in place and making a move without having to place a piece from his reserve.

The rules include a variant for children (that removes the square bonus) and one for experts (that allows a player to return 1-2 balls to his reserve when he creates a line of his color).

","[""David G. Royffe""]","[""Ericsson"", ""Fundex"", ""Gigamic"", ""Great American Trading Company"", ""Korea Boardgames"", ""Mitra"", ""Strat-O-Sphere Ltd""]","[""Hand Management"", ""Pattern Building"", ""Square Grid""]","[""(Uncredited)""]",6.30332,1.9187,4036,2246,8,false,https://cf.geekdo-images.com/Kc_1o8YrUG8tKRQfb-bm1A__original/img/8xIMJ1z9um-t0dFUbYQSoR3qK-c=/0x0/filters:format(jpeg)/pic3488228.jpg,false,Abstract,2025-07-01 00:00:00.000,OWNED,false,,,,,
134,Raccoon Tycoon,"Animals, Economic",2018,2,5,60,90,/thumbs/134-raccoon-tycoon.jpg,2025-09-16 22:49:15.388,254386,"134-raccoon-tycoon.jpg",GATEWAY_STRATEGY,"Astoria is a land bustling with productivity and growth! New towns, factories, and railroads are springing up across the land. A few savvy business tycoons (you and your opponents) are determined to make your fortunes on the crest of this wave. These tycoons start out as the producers of the key commodities: wheat to feed the growing towns and factories, wood and iron to build them, coal to fuel the trains and factories, and manufactured goods and luxuries to fill the insatiable demand of the animals of Astoria.

Cornering the market for the most valuable commodities can create small fortunes that can be invested in the new businesses, turning them into huge fortunes. The sky is the limit during this Gilded Age!

In Raccoon Tycoon, players try to produce the most valuable commodities in an ever-changing marketplace. They then use those commodities to build towns, or sell them at the best price to secure great profits that can be used to win auctions for the all-important railroads. The profits may also be used to buy powerful buildings that give the players power-ups or bonuses in production. Owning the best towns and railroads determines victory. There can be only one ""top dog"" in Astoria. Is it you?

","[""Glenn Drover""]","[""Forbidden Games"", ""Arrakis Games"", ""Pendragon Game Studio"", ""Piatnik"", ""Tavern Games""]","[""Auction / Bidding"", ""Auction: Turn Order Until Pass"", ""Commodity Speculation"", ""Market"", ""Set Collection""]","[""Jacoby O'Connor"", ""Annie Stegg""]",7.2297,2.1667,921,5409,8,false,https://cf.geekdo-images.com/W9HX05eyz2zQbwWdrjKUzQ__original/img/ScCURHDoqBbVK4_DjMuAywANBwE=/0x0/filters:format(jpeg)/pic4161982.jpg,false,Family • Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
